speech_list,modality,vocal_channel,emotion,emotion_intensity,statement,repetition,actor
../../dataset/ravdess/Actor_23/03-01-03-02-01-01-23.wav,03,01,03,02,01,01,23
../../dataset/ravdess/Actor_23/03-01-03-01-02-01-23.wav,03,01,03,01,02,01,23
../../dataset/ravdess/Actor_23/03-01-02-02-02-02-23.wav,03,01,02,02,02,02,23
../../dataset/ravdess/Actor_23/03-01-01-01-01-01-23.wav,03,01,01,01,01,01,23
../../dataset/ravdess/Actor_23/03-01-02-01-01-02-23.wav,03,01,02,01,01,02,23
../../dataset/ravdess/Actor_23/03-01-05-01-01-02-23.wav,03,01,05,01,01,02,23
../../dataset/ravdess/Actor_23/03-01-06-01-01-01-23.wav,03,01,06,01,01,01,23
../../dataset/ravdess/Actor_23/03-01-06-02-02-01-23.wav,03,01,06,02,02,01,23
../../dataset/ravdess/Actor_23/03-01-05-02-02-02-23.wav,03,01,05,02,02,02,23
../../dataset/ravdess/Actor_23/03-01-07-01-02-02-23.wav,03,01,07,01,02,02,23
../../dataset/ravdess/Actor_23/03-01-04-01-02-01-23.wav,03,01,04,01,02,01,23
../../dataset/ravdess/Actor_23/03-01-04-02-01-01-23.wav,03,01,04,02,01,01,23
../../dataset/ravdess/Actor_23/03-01-07-02-01-02-23.wav,03,01,07,02,01,02,23
../../dataset/ravdess/Actor_23/03-01-08-02-01-02-23.wav,03,01,08,02,01,02,23
../../dataset/ravdess/Actor_23/03-01-08-01-02-02-23.wav,03,01,08,01,02,02,23
../../dataset/ravdess/Actor_23/03-01-06-01-02-02-23.wav,03,01,06,01,02,02,23
../../dataset/ravdess/Actor_23/03-01-05-01-02-01-23.wav,03,01,05,01,02,01,23
../../dataset/ravdess/Actor_23/03-01-05-02-01-01-23.wav,03,01,05,02,01,01,23
../../dataset/ravdess/Actor_23/03-01-06-02-01-02-23.wav,03,01,06,02,01,02,23
../../dataset/ravdess/Actor_23/03-01-04-01-01-02-23.wav,03,01,04,01,01,02,23
../../dataset/ravdess/Actor_23/03-01-07-01-01-01-23.wav,03,01,07,01,01,01,23
../../dataset/ravdess/Actor_23/03-01-07-02-02-01-23.wav,03,01,07,02,02,01,23
../../dataset/ravdess/Actor_23/03-01-04-02-02-02-23.wav,03,01,04,02,02,02,23
../../dataset/ravdess/Actor_23/03-01-08-02-02-01-23.wav,03,01,08,02,02,01,23
../../dataset/ravdess/Actor_23/03-01-08-01-01-01-23.wav,03,01,08,01,01,01,23
../../dataset/ravdess/Actor_23/03-01-03-02-02-02-23.wav,03,01,03,02,02,02,23
../../dataset/ravdess/Actor_23/03-01-03-01-01-02-23.wav,03,01,03,01,01,02,23
../../dataset/ravdess/Actor_23/03-01-02-02-01-01-23.wav,03,01,02,02,01,01,23
../../dataset/ravdess/Actor_23/03-01-02-01-02-01-23.wav,03,01,02,01,02,01,23
../../dataset/ravdess/Actor_23/03-01-01-01-02-02-23.wav,03,01,01,01,02,02,23
../../dataset/ravdess/Actor_24/03-01-03-02-01-02-24.wav,03,01,03,02,01,02,24
../../dataset/ravdess/Actor_24/03-01-03-01-02-02-24.wav,03,01,03,01,02,02,24
../../dataset/ravdess/Actor_24/03-01-02-02-02-01-24.wav,03,01,02,02,02,01,24
../../dataset/ravdess/Actor_24/03-01-02-01-01-01-24.wav,03,01,02,01,01,01,24
../../dataset/ravdess/Actor_24/03-01-01-01-01-02-24.wav,03,01,01,01,01,02,24
../../dataset/ravdess/Actor_24/03-01-06-01-01-02-24.wav,03,01,06,01,01,02,24
../../dataset/ravdess/Actor_24/03-01-05-01-01-01-24.wav,03,01,05,01,01,01,24
../../dataset/ravdess/Actor_24/03-01-05-02-02-01-24.wav,03,01,05,02,02,01,24
../../dataset/ravdess/Actor_24/03-01-06-02-02-02-24.wav,03,01,06,02,02,02,24
../../dataset/ravdess/Actor_24/03-01-04-01-02-02-24.wav,03,01,04,01,02,02,24
../../dataset/ravdess/Actor_24/03-01-07-01-02-01-24.wav,03,01,07,01,02,01,24
../../dataset/ravdess/Actor_24/03-01-07-02-01-01-24.wav,03,01,07,02,01,01,24
../../dataset/ravdess/Actor_24/03-01-04-02-01-02-24.wav,03,01,04,02,01,02,24
../../dataset/ravdess/Actor_24/03-01-08-02-01-01-24.wav,03,01,08,02,01,01,24
../../dataset/ravdess/Actor_24/03-01-08-01-02-01-24.wav,03,01,08,01,02,01,24
../../dataset/ravdess/Actor_24/03-01-05-01-02-02-24.wav,03,01,05,01,02,02,24
../../dataset/ravdess/Actor_24/03-01-06-01-02-01-24.wav,03,01,06,01,02,01,24
../../dataset/ravdess/Actor_24/03-01-06-02-01-01-24.wav,03,01,06,02,01,01,24
../../dataset/ravdess/Actor_24/03-01-05-02-01-02-24.wav,03,01,05,02,01,02,24
../../dataset/ravdess/Actor_24/03-01-07-01-01-02-24.wav,03,01,07,01,01,02,24
../../dataset/ravdess/Actor_24/03-01-04-01-01-01-24.wav,03,01,04,01,01,01,24
../../dataset/ravdess/Actor_24/03-01-04-02-02-01-24.wav,03,01,04,02,02,01,24
../../dataset/ravdess/Actor_24/03-01-07-02-02-02-24.wav,03,01,07,02,02,02,24
../../dataset/ravdess/Actor_24/03-01-08-02-02-02-24.wav,03,01,08,02,02,02,24
../../dataset/ravdess/Actor_24/03-01-08-01-01-02-24.wav,03,01,08,01,01,02,24
../../dataset/ravdess/Actor_24/03-01-03-02-02-01-24.wav,03,01,03,02,02,01,24
../../dataset/ravdess/Actor_24/03-01-03-01-01-01-24.wav,03,01,03,01,01,01,24
../../dataset/ravdess/Actor_24/03-01-02-02-01-02-24.wav,03,01,02,02,01,02,24
../../dataset/ravdess/Actor_24/03-01-01-01-02-01-24.wav,03,01,01,01,02,01,24
../../dataset/ravdess/Actor_24/03-01-02-01-02-02-24.wav,03,01,02,01,02,02,24
../../dataset/ravdess/Actor_24/03-01-04-02-01-01-24.wav,03,01,04,02,01,01,24
../../dataset/ravdess/Actor_24/03-01-07-02-01-02-24.wav,03,01,07,02,01,02,24
../../dataset/ravdess/Actor_24/03-01-07-01-02-02-24.wav,03,01,07,01,02,02,24
../../dataset/ravdess/Actor_24/03-01-04-01-02-01-24.wav,03,01,04,01,02,01,24
../../dataset/ravdess/Actor_24/03-01-06-02-02-01-24.wav,03,01,06,02,02,01,24
../../dataset/ravdess/Actor_24/03-01-05-02-02-02-24.wav,03,01,05,02,02,02,24
../../dataset/ravdess/Actor_24/03-01-05-01-01-02-24.wav,03,01,05,01,01,02,24
../../dataset/ravdess/Actor_24/03-01-06-01-01-01-24.wav,03,01,06,01,01,01,24
../../dataset/ravdess/Actor_24/03-01-08-01-02-02-24.wav,03,01,08,01,02,02,24
../../dataset/ravdess/Actor_24/03-01-08-02-01-02-24.wav,03,01,08,02,01,02,24
../../dataset/ravdess/Actor_24/03-01-01-01-01-01-24.wav,03,01,01,01,01,01,24
../../dataset/ravdess/Actor_24/03-01-02-01-01-02-24.wav,03,01,02,01,01,02,24
../../dataset/ravdess/Actor_24/03-01-02-02-02-02-24.wav,03,01,02,02,02,02,24
../../dataset/ravdess/Actor_24/03-01-03-01-02-01-24.wav,03,01,03,01,02,01,24
../../dataset/ravdess/Actor_24/03-01-03-02-01-01-24.wav,03,01,03,02,01,01,24
../../dataset/ravdess/Actor_24/03-01-02-01-02-01-24.wav,03,01,02,01,02,01,24
../../dataset/ravdess/Actor_24/03-01-01-01-02-02-24.wav,03,01,01,01,02,02,24
../../dataset/ravdess/Actor_24/03-01-02-02-01-01-24.wav,03,01,02,02,01,01,24
../../dataset/ravdess/Actor_24/03-01-03-01-01-02-24.wav,03,01,03,01,01,02,24
../../dataset/ravdess/Actor_24/03-01-03-02-02-02-24.wav,03,01,03,02,02,02,24
../../dataset/ravdess/Actor_24/03-01-07-02-02-01-24.wav,03,01,07,02,02,01,24
../../dataset/ravdess/Actor_24/03-01-04-02-02-02-24.wav,03,01,04,02,02,02,24
../../dataset/ravdess/Actor_24/03-01-04-01-01-02-24.wav,03,01,04,01,01,02,24
../../dataset/ravdess/Actor_24/03-01-07-01-01-01-24.wav,03,01,07,01,01,01,24
../../dataset/ravdess/Actor_24/03-01-05-02-01-01-24.wav,03,01,05,02,01,01,24
../../dataset/ravdess/Actor_24/03-01-06-02-01-02-24.wav,03,01,06,02,01,02,24
../../dataset/ravdess/Actor_24/03-01-06-01-02-02-24.wav,03,01,06,01,02,02,24
../../dataset/ravdess/Actor_24/03-01-05-01-02-01-24.wav,03,01,05,01,02,01,24
../../dataset/ravdess/Actor_24/03-01-08-01-01-01-24.wav,03,01,08,01,01,01,24
../../dataset/ravdess/Actor_24/03-01-08-02-02-01-24.wav,03,01,08,02,02,01,24
../../dataset/ravdess/Actor_22/03-01-05-01-01-01-22.wav,03,01,05,01,01,01,22
../../dataset/ravdess/Actor_22/03-01-06-01-01-02-22.wav,03,01,06,01,01,02,22
../../dataset/ravdess/Actor_22/03-01-06-02-02-02-22.wav,03,01,06,02,02,02,22
../../dataset/ravdess/Actor_22/03-01-05-02-02-01-22.wav,03,01,05,02,02,01,22
../../dataset/ravdess/Actor_22/03-01-07-01-02-01-22.wav,03,01,07,01,02,01,22
../../dataset/ravdess/Actor_22/03-01-04-01-02-02-22.wav,03,01,04,01,02,02,22
../../dataset/ravdess/Actor_22/03-01-04-02-01-02-22.wav,03,01,04,02,01,02,22
../../dataset/ravdess/Actor_22/03-01-07-02-01-01-22.wav,03,01,07,02,01,01,22
../../dataset/ravdess/Actor_22/03-01-08-02-01-01-22.wav,03,01,08,02,01,01,22
../../dataset/ravdess/Actor_22/03-01-08-01-02-01-22.wav,03,01,08,01,02,01,22
../../dataset/ravdess/Actor_22/03-01-03-02-01-02-22.wav,03,01,03,02,01,02,22
../../dataset/ravdess/Actor_22/03-01-03-01-02-02-22.wav,03,01,03,01,02,02,22
../../dataset/ravdess/Actor_22/03-01-02-02-02-01-22.wav,03,01,02,02,02,01,22
../../dataset/ravdess/Actor_22/03-01-01-01-01-02-22.wav,03,01,01,01,01,02,22
../../dataset/ravdess/Actor_22/03-01-02-01-01-01-22.wav,03,01,02,01,01,01,22
../../dataset/ravdess/Actor_22/03-01-03-02-02-01-22.wav,03,01,03,02,02,01,22
../../dataset/ravdess/Actor_22/03-01-03-01-01-01-22.wav,03,01,03,01,01,01,22
../../dataset/ravdess/Actor_22/03-01-02-02-01-02-22.wav,03,01,02,02,01,02,22
../../dataset/ravdess/Actor_22/03-01-02-01-02-02-22.wav,03,01,02,01,02,02,22
../../dataset/ravdess/Actor_22/03-01-01-01-02-01-22.wav,03,01,01,01,02,01,22
../../dataset/ravdess/Actor_22/03-01-06-01-02-01-22.wav,03,01,06,01,02,01,22
../../dataset/ravdess/Actor_22/03-01-05-01-02-02-22.wav,03,01,05,01,02,02,22
../../dataset/ravdess/Actor_22/03-01-05-02-01-02-22.wav,03,01,05,02,01,02,22
../../dataset/ravdess/Actor_22/03-01-06-02-01-01-22.wav,03,01,06,02,01,01,22
../../dataset/ravdess/Actor_22/03-01-04-01-01-01-22.wav,03,01,04,01,01,01,22
../../dataset/ravdess/Actor_22/03-01-07-01-01-02-22.wav,03,01,07,01,01,02,22
../../dataset/ravdess/Actor_22/03-01-07-02-02-02-22.wav,03,01,07,02,02,02,22
../../dataset/ravdess/Actor_22/03-01-04-02-02-01-22.wav,03,01,04,02,02,01,22
../../dataset/ravdess/Actor_22/03-01-08-02-02-02-22.wav,03,01,08,02,02,02,22
../../dataset/ravdess/Actor_22/03-01-08-01-01-02-22.wav,03,01,08,01,01,02,22
../../dataset/ravdess/Actor_22/03-01-02-01-01-02-22.wav,03,01,02,01,01,02,22
../../dataset/ravdess/Actor_22/03-01-01-01-01-01-22.wav,03,01,01,01,01,01,22
../../dataset/ravdess/Actor_22/03-01-02-02-02-02-22.wav,03,01,02,02,02,02,22
../../dataset/ravdess/Actor_22/03-01-03-01-02-01-22.wav,03,01,03,01,02,01,22
../../dataset/ravdess/Actor_22/03-01-03-02-01-01-22.wav,03,01,03,02,01,01,22
../../dataset/ravdess/Actor_22/03-01-07-02-01-02-22.wav,03,01,07,02,01,02,22
../../dataset/ravdess/Actor_22/03-01-04-02-01-01-22.wav,03,01,04,02,01,01,22
../../dataset/ravdess/Actor_22/03-01-04-01-02-01-22.wav,03,01,04,01,02,01,22
../../dataset/ravdess/Actor_22/03-01-07-01-02-02-22.wav,03,01,07,01,02,02,22
../../dataset/ravdess/Actor_22/03-01-05-02-02-02-22.wav,03,01,05,02,02,02,22
../../dataset/ravdess/Actor_22/03-01-06-02-02-01-22.wav,03,01,06,02,02,01,22
../../dataset/ravdess/Actor_22/03-01-06-01-01-01-22.wav,03,01,06,01,01,01,22
../../dataset/ravdess/Actor_22/03-01-05-01-01-02-22.wav,03,01,05,01,01,02,22
../../dataset/ravdess/Actor_22/03-01-08-01-02-02-22.wav,03,01,08,01,02,02,22
../../dataset/ravdess/Actor_22/03-01-08-02-01-02-22.wav,03,01,08,02,01,02,22
../../dataset/ravdess/Actor_22/03-01-04-02-02-02-22.wav,03,01,04,02,02,02,22
../../dataset/ravdess/Actor_22/03-01-07-02-02-01-22.wav,03,01,07,02,02,01,22
../../dataset/ravdess/Actor_22/03-01-07-01-01-01-22.wav,03,01,07,01,01,01,22
../../dataset/ravdess/Actor_22/03-01-04-01-01-02-22.wav,03,01,04,01,01,02,22
../../dataset/ravdess/Actor_22/03-01-06-02-01-02-22.wav,03,01,06,02,01,02,22
../../dataset/ravdess/Actor_22/03-01-05-02-01-01-22.wav,03,01,05,02,01,01,22
../../dataset/ravdess/Actor_22/03-01-05-01-02-01-22.wav,03,01,05,01,02,01,22
../../dataset/ravdess/Actor_22/03-01-06-01-02-02-22.wav,03,01,06,01,02,02,22
../../dataset/ravdess/Actor_22/03-01-08-01-01-01-22.wav,03,01,08,01,01,01,22
../../dataset/ravdess/Actor_22/03-01-08-02-02-01-22.wav,03,01,08,02,02,01,22
../../dataset/ravdess/Actor_22/03-01-01-01-02-02-22.wav,03,01,01,01,02,02,22
../../dataset/ravdess/Actor_22/03-01-02-01-02-01-22.wav,03,01,02,01,02,01,22
../../dataset/ravdess/Actor_22/03-01-02-02-01-01-22.wav,03,01,02,02,01,01,22
../../dataset/ravdess/Actor_22/03-01-03-01-01-02-22.wav,03,01,03,01,01,02,22
../../dataset/ravdess/Actor_22/03-01-03-02-02-02-22.wav,03,01,03,02,02,02,22
../../dataset/ravdess/Actor_14/03-01-08-01-01-01-14.wav,03,01,08,01,01,01,14
../../dataset/ravdess/Actor_14/03-01-08-02-02-01-14.wav,03,01,08,02,02,01,14
../../dataset/ravdess/Actor_14/03-01-04-02-02-02-14.wav,03,01,04,02,02,02,14
../../dataset/ravdess/Actor_14/03-01-07-02-02-01-14.wav,03,01,07,02,02,01,14
../../dataset/ravdess/Actor_14/03-01-07-01-01-01-14.wav,03,01,07,01,01,01,14
../../dataset/ravdess/Actor_14/03-01-04-01-01-02-14.wav,03,01,04,01,01,02,14
../../dataset/ravdess/Actor_14/03-01-06-02-01-02-14.wav,03,01,06,02,01,02,14
../../dataset/ravdess/Actor_14/03-01-05-02-01-01-14.wav,03,01,05,02,01,01,14
../../dataset/ravdess/Actor_14/03-01-05-01-02-01-14.wav,03,01,05,01,02,01,14
../../dataset/ravdess/Actor_14/03-01-06-01-02-02-14.wav,03,01,06,01,02,02,14
../../dataset/ravdess/Actor_14/03-01-01-01-02-02-14.wav,03,01,01,01,02,02,14
../../dataset/ravdess/Actor_14/03-01-02-01-02-01-14.wav,03,01,02,01,02,01,14
../../dataset/ravdess/Actor_14/03-01-02-02-01-01-14.wav,03,01,02,02,01,01,14
../../dataset/ravdess/Actor_14/03-01-03-01-01-02-14.wav,03,01,03,01,01,02,14
../../dataset/ravdess/Actor_14/03-01-03-02-02-02-14.wav,03,01,03,02,02,02,14
../../dataset/ravdess/Actor_14/03-01-02-01-01-02-14.wav,03,01,02,01,01,02,14
../../dataset/ravdess/Actor_14/03-01-01-01-01-01-14.wav,03,01,01,01,01,01,14
../../dataset/ravdess/Actor_14/03-01-02-02-02-02-14.wav,03,01,02,02,02,02,14
../../dataset/ravdess/Actor_14/03-01-03-01-02-01-14.wav,03,01,03,01,02,01,14
../../dataset/ravdess/Actor_14/03-01-03-02-01-01-14.wav,03,01,03,02,01,01,14
../../dataset/ravdess/Actor_14/03-01-08-01-02-02-14.wav,03,01,08,01,02,02,14
../../dataset/ravdess/Actor_14/03-01-08-02-01-02-14.wav,03,01,08,02,01,02,14
../../dataset/ravdess/Actor_14/03-01-07-02-01-02-14.wav,03,01,07,02,01,02,14
../../dataset/ravdess/Actor_14/03-01-04-02-01-01-14.wav,03,01,04,02,01,01,14
../../dataset/ravdess/Actor_14/03-01-04-01-02-01-14.wav,03,01,04,01,02,01,14
../../dataset/ravdess/Actor_14/03-01-07-01-02-02-14.wav,03,01,07,01,02,02,14
../../dataset/ravdess/Actor_14/03-01-05-02-02-02-14.wav,03,01,05,02,02,02,14
../../dataset/ravdess/Actor_14/03-01-06-02-02-01-14.wav,03,01,06,02,02,01,14
../../dataset/ravdess/Actor_14/03-01-06-01-01-01-14.wav,03,01,06,01,01,01,14
../../dataset/ravdess/Actor_14/03-01-05-01-01-02-14.wav,03,01,05,01,01,02,14
../../dataset/ravdess/Actor_14/03-01-03-02-02-01-14.wav,03,01,03,02,02,01,14
../../dataset/ravdess/Actor_14/03-01-03-01-01-01-14.wav,03,01,03,01,01,01,14
../../dataset/ravdess/Actor_14/03-01-02-02-01-02-14.wav,03,01,02,02,01,02,14
../../dataset/ravdess/Actor_14/03-01-02-01-02-02-14.wav,03,01,02,01,02,02,14
../../dataset/ravdess/Actor_14/03-01-01-01-02-01-14.wav,03,01,01,01,02,01,14
../../dataset/ravdess/Actor_14/03-01-08-02-02-02-14.wav,03,01,08,02,02,02,14
../../dataset/ravdess/Actor_14/03-01-08-01-01-02-14.wav,03,01,08,01,01,02,14
../../dataset/ravdess/Actor_14/03-01-06-01-02-01-14.wav,03,01,06,01,02,01,14
../../dataset/ravdess/Actor_14/03-01-05-01-02-02-14.wav,03,01,05,01,02,02,14
../../dataset/ravdess/Actor_14/03-01-05-02-01-02-14.wav,03,01,05,02,01,02,14
../../dataset/ravdess/Actor_14/03-01-06-02-01-01-14.wav,03,01,06,02,01,01,14
../../dataset/ravdess/Actor_14/03-01-04-01-01-01-14.wav,03,01,04,01,01,01,14
../../dataset/ravdess/Actor_14/03-01-07-01-01-02-14.wav,03,01,07,01,01,02,14
../../dataset/ravdess/Actor_14/03-01-07-02-02-02-14.wav,03,01,07,02,02,02,14
../../dataset/ravdess/Actor_14/03-01-04-02-02-01-14.wav,03,01,04,02,02,01,14
../../dataset/ravdess/Actor_14/03-01-08-02-01-01-14.wav,03,01,08,02,01,01,14
../../dataset/ravdess/Actor_14/03-01-08-01-02-01-14.wav,03,01,08,01,02,01,14
../../dataset/ravdess/Actor_14/03-01-05-01-01-01-14.wav,03,01,05,01,01,01,14
../../dataset/ravdess/Actor_14/03-01-06-01-01-02-14.wav,03,01,06,01,01,02,14
../../dataset/ravdess/Actor_14/03-01-06-02-02-02-14.wav,03,01,06,02,02,02,14
../../dataset/ravdess/Actor_14/03-01-05-02-02-01-14.wav,03,01,05,02,02,01,14
../../dataset/ravdess/Actor_14/03-01-07-01-02-01-14.wav,03,01,07,01,02,01,14
../../dataset/ravdess/Actor_14/03-01-04-01-02-02-14.wav,03,01,04,01,02,02,14
../../dataset/ravdess/Actor_14/03-01-04-02-01-02-14.wav,03,01,04,02,01,02,14
../../dataset/ravdess/Actor_14/03-01-07-02-01-01-14.wav,03,01,07,02,01,01,14
../../dataset/ravdess/Actor_14/03-01-03-02-01-02-14.wav,03,01,03,02,01,02,14
../../dataset/ravdess/Actor_14/03-01-03-01-02-02-14.wav,03,01,03,01,02,02,14
../../dataset/ravdess/Actor_14/03-01-02-02-02-01-14.wav,03,01,02,02,02,01,14
../../dataset/ravdess/Actor_14/03-01-01-01-01-02-14.wav,03,01,01,01,01,02,14
../../dataset/ravdess/Actor_14/03-01-02-01-01-01-14.wav,03,01,02,01,01,01,14
../../dataset/ravdess/Actor_13/03-01-03-02-02-02-13.wav,03,01,03,02,02,02,13
../../dataset/ravdess/Actor_13/03-01-03-01-01-02-13.wav,03,01,03,01,01,02,13
../../dataset/ravdess/Actor_13/03-01-02-02-01-01-13.wav,03,01,02,02,01,01,13
../../dataset/ravdess/Actor_13/03-01-01-01-02-02-13.wav,03,01,01,01,02,02,13
../../dataset/ravdess/Actor_13/03-01-02-01-02-01-13.wav,03,01,02,01,02,01,13
../../dataset/ravdess/Actor_13/03-01-08-02-02-01-13.wav,03,01,08,02,02,01,13
../../dataset/ravdess/Actor_13/03-01-08-01-01-01-13.wav,03,01,08,01,01,01,13
../../dataset/ravdess/Actor_13/03-01-05-01-02-01-13.wav,03,01,05,01,02,01,13
../../dataset/ravdess/Actor_13/03-01-06-01-02-02-13.wav,03,01,06,01,02,02,13
../../dataset/ravdess/Actor_13/03-01-06-02-01-02-13.wav,03,01,06,02,01,02,13
../../dataset/ravdess/Actor_13/03-01-05-02-01-01-13.wav,03,01,05,02,01,01,13
../../dataset/ravdess/Actor_13/03-01-07-01-01-01-13.wav,03,01,07,01,01,01,13
../../dataset/ravdess/Actor_13/03-01-04-01-01-02-13.wav,03,01,04,01,01,02,13
../../dataset/ravdess/Actor_13/03-01-04-02-02-02-13.wav,03,01,04,02,02,02,13
../../dataset/ravdess/Actor_13/03-01-07-02-02-01-13.wav,03,01,07,02,02,01,13
../../dataset/ravdess/Actor_13/03-01-08-02-01-02-13.wav,03,01,08,02,01,02,13
../../dataset/ravdess/Actor_13/03-01-08-01-02-02-13.wav,03,01,08,01,02,02,13
../../dataset/ravdess/Actor_13/03-01-06-01-01-01-13.wav,03,01,06,01,01,01,13
../../dataset/ravdess/Actor_13/03-01-05-01-01-02-13.wav,03,01,05,01,01,02,13
../../dataset/ravdess/Actor_13/03-01-05-02-02-02-13.wav,03,01,05,02,02,02,13
../../dataset/ravdess/Actor_13/03-01-06-02-02-01-13.wav,03,01,06,02,02,01,13
../../dataset/ravdess/Actor_13/03-01-04-01-02-01-13.wav,03,01,04,01,02,01,13
../../dataset/ravdess/Actor_13/03-01-07-01-02-02-13.wav,03,01,07,01,02,02,13
../../dataset/ravdess/Actor_13/03-01-07-02-01-02-13.wav,03,01,07,02,01,02,13
../../dataset/ravdess/Actor_13/03-01-04-02-01-01-13.wav,03,01,04,02,01,01,13
../../dataset/ravdess/Actor_13/03-01-03-02-01-01-13.wav,03,01,03,02,01,01,13
../../dataset/ravdess/Actor_13/03-01-03-01-02-01-13.wav,03,01,03,01,02,01,13
../../dataset/ravdess/Actor_13/03-01-02-02-02-02-13.wav,03,01,02,02,02,02,13
../../dataset/ravdess/Actor_13/03-01-02-01-01-02-13.wav,03,01,02,01,01,02,13
../../dataset/ravdess/Actor_13/03-01-01-01-01-01-13.wav,03,01,01,01,01,01,13
../../dataset/ravdess/Actor_13/03-01-08-01-01-02-13.wav,03,01,08,01,01,02,13
../../dataset/ravdess/Actor_13/03-01-08-02-02-02-13.wav,03,01,08,02,02,02,13
../../dataset/ravdess/Actor_13/03-01-07-02-02-02-13.wav,03,01,07,02,02,02,13
../../dataset/ravdess/Actor_13/03-01-04-02-02-01-13.wav,03,01,04,02,02,01,13
../../dataset/ravdess/Actor_13/03-01-04-01-01-01-13.wav,03,01,04,01,01,01,13
../../dataset/ravdess/Actor_13/03-01-07-01-01-02-13.wav,03,01,07,01,01,02,13
../../dataset/ravdess/Actor_13/03-01-05-02-01-02-13.wav,03,01,05,02,01,02,13
../../dataset/ravdess/Actor_13/03-01-06-02-01-01-13.wav,03,01,06,02,01,01,13
../../dataset/ravdess/Actor_13/03-01-06-01-02-01-13.wav,03,01,06,01,02,01,13
../../dataset/ravdess/Actor_13/03-01-05-01-02-02-13.wav,03,01,05,01,02,02,13
../../dataset/ravdess/Actor_13/03-01-02-01-02-02-13.wav,03,01,02,01,02,02,13
../../dataset/ravdess/Actor_13/03-01-01-01-02-01-13.wav,03,01,01,01,02,01,13
../../dataset/ravdess/Actor_13/03-01-02-02-01-02-13.wav,03,01,02,02,01,02,13
../../dataset/ravdess/Actor_13/03-01-03-01-01-01-13.wav,03,01,03,01,01,01,13
../../dataset/ravdess/Actor_13/03-01-03-02-02-01-13.wav,03,01,03,02,02,01,13
../../dataset/ravdess/Actor_13/03-01-01-01-01-02-13.wav,03,01,01,01,01,02,13
../../dataset/ravdess/Actor_13/03-01-02-01-01-01-13.wav,03,01,02,01,01,01,13
../../dataset/ravdess/Actor_13/03-01-02-02-02-01-13.wav,03,01,02,02,02,01,13
../../dataset/ravdess/Actor_13/03-01-03-01-02-02-13.wav,03,01,03,01,02,02,13
../../dataset/ravdess/Actor_13/03-01-03-02-01-02-13.wav,03,01,03,02,01,02,13
../../dataset/ravdess/Actor_13/03-01-08-01-02-01-13.wav,03,01,08,01,02,01,13
../../dataset/ravdess/Actor_13/03-01-08-02-01-01-13.wav,03,01,08,02,01,01,13
../../dataset/ravdess/Actor_13/03-01-04-02-01-02-13.wav,03,01,04,02,01,02,13
../../dataset/ravdess/Actor_13/03-01-07-02-01-01-13.wav,03,01,07,02,01,01,13
../../dataset/ravdess/Actor_13/03-01-07-01-02-01-13.wav,03,01,07,01,02,01,13
../../dataset/ravdess/Actor_13/03-01-04-01-02-02-13.wav,03,01,04,01,02,02,13
../../dataset/ravdess/Actor_13/03-01-06-02-02-02-13.wav,03,01,06,02,02,02,13
../../dataset/ravdess/Actor_13/03-01-05-02-02-01-13.wav,03,01,05,02,02,01,13
../../dataset/ravdess/Actor_13/03-01-05-01-01-01-13.wav,03,01,05,01,01,01,13
../../dataset/ravdess/Actor_13/03-01-06-01-01-02-13.wav,03,01,06,01,01,02,13
../../dataset/ravdess/Actor_09/03-01-08-02-01-01-09.wav,03,01,08,02,01,01,09
../../dataset/ravdess/Actor_09/03-01-08-01-02-01-09.wav,03,01,08,01,02,01,09
../../dataset/ravdess/Actor_09/03-01-05-01-01-01-09.wav,03,01,05,01,01,01,09
../../dataset/ravdess/Actor_09/03-01-06-01-01-02-09.wav,03,01,06,01,01,02,09
../../dataset/ravdess/Actor_09/03-01-06-02-02-02-09.wav,03,01,06,02,02,02,09
../../dataset/ravdess/Actor_09/03-01-05-02-02-01-09.wav,03,01,05,02,02,01,09
../../dataset/ravdess/Actor_09/03-01-07-01-02-01-09.wav,03,01,07,01,02,01,09
../../dataset/ravdess/Actor_09/03-01-04-01-02-02-09.wav,03,01,04,01,02,02,09
../../dataset/ravdess/Actor_09/03-01-04-02-01-02-09.wav,03,01,04,02,01,02,09
../../dataset/ravdess/Actor_09/03-01-07-02-01-01-09.wav,03,01,07,02,01,01,09
../../dataset/ravdess/Actor_09/03-01-03-02-01-02-09.wav,03,01,03,02,01,02,09
../../dataset/ravdess/Actor_09/03-01-03-01-02-02-09.wav,03,01,03,01,02,02,09
../../dataset/ravdess/Actor_09/03-01-02-02-02-01-09.wav,03,01,02,02,02,01,09
../../dataset/ravdess/Actor_09/03-01-01-01-01-02-09.wav,03,01,01,01,01,02,09
../../dataset/ravdess/Actor_09/03-01-02-01-01-01-09.wav,03,01,02,01,01,01,09
../../dataset/ravdess/Actor_09/03-01-03-02-02-01-09.wav,03,01,03,02,02,01,09
../../dataset/ravdess/Actor_09/03-01-03-01-01-01-09.wav,03,01,03,01,01,01,09
../../dataset/ravdess/Actor_09/03-01-02-02-01-02-09.wav,03,01,02,02,01,02,09
../../dataset/ravdess/Actor_09/03-01-02-01-02-02-09.wav,03,01,02,01,02,02,09
../../dataset/ravdess/Actor_09/03-01-01-01-02-01-09.wav,03,01,01,01,02,01,09
